,Unnamed: 0,offer_type,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer,preds
9519,42626,discount,cb05f9eea3954e4ebad6d84ee897a465,408,10,7,2,1,1,1,0,0,1,0,30,42000.0,1186,1,0,0.2001414427157001,1,0.0,5.2679605
9520,42632,bogo,f036408e1fee4240b1615b1e4b3b5ced,408,10,7,10,0,1,1,1,1,0,0,78,64000.0,407,0,1,0.043437057991513435,1,0.0,1.9788718
9521,42635,bogo,f9b172b45ea2495ba31fee39ca23e9b5,408,10,7,10,0,1,1,1,1,0,0,49,36000.0,1487,0,1,0.19918571428571424,2,10.56,2.6486127
9522,42645,discount,c7b1c663f55f405d9acb0dd1099530b0,408,7,7,3,1,1,1,1,0,1,0,45,48000.0,1757,1,0,0.015428571428571429,2,0.0,0.70344806
9523,42647,discount,b50987e063ec45fca2b6343837d6a139,408,10,10,2,1,1,1,1,0,1,0,74,33000.0,1480,0,1,0.4708959537572254,3,0.0,2.1895297
9524,42649,bogo,1b5ba45f9979429b8eb0454c46724a75,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,741,0,0,0.031331403762662816,4,0.0,0.508233
9525,42655,bogo,0d9532ebd7394223a47f93849cc8eee1,408,10,5,10,1,1,1,1,1,0,0,71,69000.0,1749,0,1,0.028945868945868945,2,0.0,-0.06219709
9526,42656,informational,8a9994eaa2164d08a8a21488139b2239,408,0,4,0,1,1,1,0,0,0,1,63,55000.0,1774,1,0,0.1472676056338028,1,0.0,1.1132632
9527,42660,bogo,fcbc20cfa9f14b6f948c9e9ccf2fcdf6,408,5,5,5,1,1,1,1,1,0,0,67,86000.0,1814,1,0,0.09538787023977432,1,0.0,0.5645067
9528,42663,discount,cce85db37bbd441c9e65adbc1678ec7b,408,7,7,3,1,1,1,1,0,1,0,59,70000.0,1563,1,0,0.05494318181818182,2,0.0,3.07483
9529,42667,discount,e6953205247a4160a6b483f521ce0d57,408,7,7,3,1,1,1,1,0,1,0,53,53000.0,1477,1,0,0.043882521489971335,3,0.0,0.94941247
9530,42674,discount,18be5f6fa8cb4a2eb06c64a66b616469,408,20,10,5,1,1,0,0,0,1,0,80,76000.0,473,0,1,0.26686079545454544,1,0.0,1.4006286
9531,42678,bogo,128b2581fc6a4eecb542dd071fd5ea33,408,5,5,5,1,1,1,1,1,0,0,77,59000.0,766,1,0,0.3389239598278336,3,0.0,5.392672
9532,42679,discount,a703301c44e148d8ab9ca6fab0b585c8,408,10,10,2,1,1,1,1,0,1,0,91,69000.0,1817,0,1,0.015767045454545454,1,0.0,0.667021
9533,42681,bogo,d51f7a0048da4a36af919f4ed4888262,408,10,5,10,1,1,1,1,1,0,0,20,63000.0,1369,0,1,0.08526988636363636,2,0.0,2.0495296
9534,42685,discount,9a16df07c9f34c37ad8fe4f3f59b8c94,408,7,7,3,1,1,1,1,0,1,0,57,78000.0,1297,1,0,0.1813154172560113,1,13.74,5.5902042
9535,42686,bogo,333886b0d27746cf89aae5b203b66ba4,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1181,0,0,0.03985611510791367,3,0.0,0.20666644
9536,42690,bogo,3859d1e1029149639e33ba3a33aa8748,408,10,5,10,1,1,1,1,1,0,0,56,79000.0,1675,0,1,0.09053237410071943,3,0.0,0.692534
9537,42692,bogo,fff7576017104bcc8677a8d63322b5e1,408,10,7,10,0,1,1,1,1,0,0,71,73000.0,1555,0,1,0.04234794908062234,1,0.0,0.6425699
9538,42693,bogo,7789a7e2176645daa6f78382698cc587,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1530,0,0,0.03794034090909091,2,0.0,0.16503087
9539,42695,bogo,0c1c3ea43216407eb168841c1a140337,408,5,7,5,1,1,1,0,1,0,0,68,80000.0,1574,1,0,0.10717948717948718,2,0.0,1.9077352
9540,42701,discount,5bfda10afe2846a6980b72988b28d144,408,10,10,2,1,1,1,1,0,1,0,89,52000.0,1015,0,1,0.4072334293948128,2,0.0,5.7513857
9541,42702,bogo,985cee18d3924059afd7b8885a5f0702,408,10,5,10,1,1,1,1,1,0,0,76,69000.0,1786,0,1,0.06828776978417267,3,0.0,0.9124542
9542,42705,discount,e137c8f1c32a44cea563b8a3a471b101,408,10,7,2,1,1,1,0,0,1,0,49,64000.0,942,0,1,0.29531024531024536,3,0.0,5.3232107
9543,42707,informational,0ba55f2ffeef4c70b34e1838ee36f920,408,0,3,0,0,1,1,1,0,0,1,23,31000.0,1633,0,1,0.009556509298998568,3,0.0,0.645195
9544,42708,discount,da37f5aae7834a9aa6eb19a3e4ce776a,408,10,7,2,1,1,1,0,0,1,0,60,87000.0,90,1,0,0.2055028735632184,3,0.0,2.2499092
9545,42712,bogo,536ab076982d4b10aea44b4a4624ebe9,408,10,5,10,1,1,1,1,1,0,0,20,40000.0,1076,0,1,0.07037037037037037,2,0.0,0.9194238
9546,42713,bogo,888c4bee1cb5473a975e73150c6b40e1,408,10,5,10,1,1,1,1,1,0,0,61,37000.0,1695,1,0,0.016175637393767706,2,0.0,0.10420844
9547,42715,discount,80bccfe5f7124a2992fb35426a84ab50,408,20,10,5,1,1,0,0,0,1,0,48,63000.0,1615,1,0,0.06679355783308932,4,0.0,1.7371651
9548,42720,discount,2de68905470540e6a991f0763654d3c4,408,10,10,2,1,1,1,1,0,1,0,44,37000.0,1523,0,1,0.1474782608695652,3,15.1,1.6887633
9549,42723,bogo,889bc16ffb064e889da9f5813dd34357,408,5,7,5,1,1,1,0,1,0,0,40,65000.0,1127,0,1,0.1515857142857143,2,0.0,3.5989377
9550,42728,discount,185ba3e9804549e7a095fb2635402bd7,408,7,7,3,1,1,1,1,0,1,0,57,42000.0,1605,0,1,0.03643564356435644,1,0.0,0.9338343
9551,42731,discount,6b3cad7e250740a185cf6430eef11325,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1402,0,0,0.026065340909090903,1,0.0,1.1430447
9552,42744,discount,2a0f0b1bd6804dc8b6201760657ce20f,408,7,7,3,1,1,1,1,0,1,0,51,86000.0,1108,1,0,0.17557284299858555,1,0.0,4.473818
9553,42759,informational,cefd94f3c150431a8667496bdefb7b25,408,0,4,0,1,1,1,0,0,0,1,80,60000.0,1620,1,0,0.08381690140845069,1,0.0,1.3397442
9554,42765,discount,ba019fba03e140e68af890010d357eba,408,7,7,3,1,1,1,1,0,1,0,64,111000.0,1405,0,1,0.2721499292786422,1,20.38,5.781094
9555,42766,discount,e685472e5137400db362c80bc216a915,408,10,10,2,1,1,1,1,0,1,0,90,99000.0,1443,1,0,0.5186944045911047,2,0.0,3.2038324
9556,42771,bogo,4bdef403ee494610ae612c81a87e634f,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1414,0,0,0.019912023460410558,4,0.0,0.9224411
9557,42772,discount,0a892db1033e4da3bc8ac7435f1646d9,408,10,10,2,1,1,1,1,0,1,0,78,74000.0,1268,0,1,0.2597017045454545,1,0.0,5.0044794
9558,42777,bogo,6b098efe833b45e49590ec30f64dabe0,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1781,0,0,0.011649928263988524,3,5.58,0.38429484
9559,42784,discount,6cbc092fb84a437f9a248420129ca1f2,408,7,7,3,1,1,1,1,0,1,0,50,63000.0,1783,1,0,0.05319999999999999,2,0.0,0.41569304
9560,42792,discount,48eb3f18d6b5411d90b7dee36741979e,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1129,0,0,0.02039301310043668,4,0.0,1.0199361
9561,42798,discount,6ee8f0c8b1a143108e0b5e2cdc761365,408,10,7,2,1,1,1,0,0,1,0,74,82000.0,1138,1,0,0.25344729344729344,2,0.0,5.2145224
9562,42801,discount,ba79df515e71410bb0f60eb9fd00e83d,408,10,7,2,1,1,1,0,0,1,0,75,66000.0,1042,1,0,0.2192786421499293,1,0.0,5.5892534
9563,42804,discount,29678127a7de48cbadef66dd77771635,408,7,7,3,1,1,1,1,0,1,0,32,72000.0,1807,1,0,0.02186704384724187,1,0.0,1.508172
9564,42808,discount,c9044e16606e462b87985518a0b048b6,408,10,7,2,1,1,1,0,0,1,0,59,85000.0,853,0,1,0.6112278106508876,5,0.0,6.8306227
9565,42828,informational,de4c5385c3bc4575bbd780e38ab4d300,408,0,3,0,0,1,1,1,0,0,1,75,86000.0,1478,1,0,0.4714306358381503,4,19.3,6.4549766
9566,42834,bogo,a14c2517450542f4b55c2c13901e21ca,408,10,7,10,0,1,1,1,1,0,0,27,34000.0,1310,1,0,0.06628005657708629,1,18.55,3.107358
9567,42839,bogo,dfdbc40643404a1a8989b60e71a0d5e6,408,10,5,10,1,1,1,1,1,0,0,57,34000.0,1562,0,1,0.029351198871650205,1,0.0,0.3065077
9568,42841,informational,c157fd7091b14bf1b2f7ffdaf1982d3f,408,0,4,0,1,1,1,0,0,0,1,42,64000.0,1751,0,1,0.0508450704225352,1,0.0,0.2592386
9569,42842,discount,8d8eae1054a84ecd9ec8879fbc0858f9,408,10,10,2,1,1,1,1,0,1,0,56,79000.0,1250,1,0,0.12522111269614836,2,0.0,4.450182
9571,42847,discount,f496c159664c42dca6fff0c428ef5973,408,10,7,2,1,1,1,0,0,1,0,75,85000.0,1065,0,1,0.2820930232558139,4,15.76,6.860617
9572,42851,bogo,912bd9b101644fe790ae037d16774b92,408,5,7,5,1,1,1,0,1,0,0,52,96000.0,1157,1,0,0.23437861271676294,4,0.0,4.074442
9573,42853,discount,654250dd0ada40ec8bab4e7f17ce9ce2,408,10,10,2,1,1,1,1,0,1,0,67,41000.0,1718,0,1,0.03431818181818182,1,0.0,0.2121883
9574,42855,discount,9af675b1fa8d47879fd65ac0835c70b8,408,10,7,2,1,1,1,0,0,1,0,118,65405.0,1803,0,0,0.0017256011315417256,1,0.0,0.77508044
9575,42865,discount,18e563ab170d4e6f9f8548ee5488b4c9,408,10,7,2,1,1,1,0,0,1,0,34,37000.0,1718,0,1,0.1209,2,0.0,1.0834038
9576,42874,bogo,86dd4706a3054adbbaf7287b7fa9aade,408,5,5,5,1,1,1,1,1,0,0,58,83000.0,1500,0,1,0.11740479548660085,1,0.0,1.1397202
9577,42876,discount,f7938c2e66364a5e8016e21ba8a3a58e,408,10,7,2,1,1,1,0,0,1,0,51,80000.0,1519,0,0,0.1125,2,0.0,2.6544044
9578,42878,discount,9341cf8552c745a199dade93bb1c2316,408,7,7,3,1,1,1,1,0,1,0,82,73000.0,856,0,1,0.3764356435643565,1,0.0,5.365272
9579,42880,discount,3e517aecc99e4a6caa35ab6253df51ff,408,20,10,5,1,1,0,0,0,1,0,88,52000.0,1521,0,1,0.02748917748917749,3,0.0,1.5402678
9580,42882,discount,f52b70a5d2044363bcef800c2f9efe73,408,7,7,3,1,1,1,1,0,1,0,42,71000.0,1618,1,0,0.09559712230215826,3,0.0,1.6327615
9581,42883,bogo,df13a834f43b4753a874a4cccaab6402,408,5,7,5,1,1,1,0,1,0,0,59,85000.0,1821,1,0,0.07315417256011315,1,0.0,0.81979275
9582,42885,informational,217c3e3cb05b41509d1d7d362e01b7e7,408,0,3,0,0,1,1,1,0,0,1,64,49000.0,135,0,1,0.04803094233473981,1,0.0,0.65514106
9583,42888,discount,e39bab091d504157abe1b4a484cc5c52,408,20,10,5,1,1,0,0,0,1,0,82,76000.0,1546,0,1,0.19004304160688668,2,0.0,2.2726274
9584,42895,discount,5565f2c4d97543038e81496ae63255ed,408,10,10,2,1,1,1,1,0,1,0,48,45000.0,1792,0,1,0.006917613636363637,1,0.0,-0.10715264
9585,42906,informational,317a2d6210ac4d019b73372b6269f1f0,408,0,3,0,0,1,1,1,0,0,1,41,74000.0,1717,0,1,0.3227982954545455,2,0.0,2.2937298
9586,42907,discount,f428ef84305247ce98d2f7a59a70cc90,408,7,7,3,1,1,1,1,0,1,0,27,36000.0,1452,0,1,0.054714285714285715,2,0.0,1.8222247
9587,42909,discount,d015bf9545c1465d8328a18c8a825226,408,7,7,3,1,1,1,1,0,1,0,43,79000.0,106,0,1,0.2062942008486563,1,0.0,2.590603
9588,42910,informational,7cd7d18183fb45d1b5845c30810863d1,408,0,4,0,1,1,1,0,0,0,1,63,57000.0,808,1,0,0.1229014084507042,1,0.0,1.8765812
9589,42911,bogo,db23badcb0e64c0eb193721a727a446f,408,10,7,10,0,1,1,1,1,0,0,48,85000.0,906,1,0,0.4819142857142858,2,0.0,3.6204615
9590,42912,informational,3c1242f9a15a402a98184fb10cb766b3,408,0,3,0,0,1,1,1,0,0,1,50,110000.0,1701,0,1,0.14990154711673698,1,0.0,1.3110738
9591,42921,informational,a3240f8c4ce14b749073c4f65a64eef8,408,0,3,0,0,1,1,1,0,0,1,79,61000.0,795,1,0,0.04935302390998594,1,0.0,2.9824865
9592,42923,bogo,ffc77312ccda49fca19506f1cdf44923,408,10,7,10,0,1,1,1,1,0,0,37,70000.0,1329,0,1,0.04776520509193777,1,0.0,1.4358398
9593,42925,discount,ac0ba442fade4e9eb587feb5e408de99,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1347,0,0,0.027209985315712188,5,0.0,0.64252156
9594,42927,discount,a2e2ceca2ee74bd08db8a322bc6c98e4,408,10,10,2,1,1,1,1,0,1,0,57,59000.0,1038,1,0,0.18111436950146628,4,0.0,3.6450143
9595,42928,discount,6c4a514015c94ac689f7f58251463827,408,7,7,3,1,1,1,1,0,1,0,94,80000.0,1773,0,1,0.11683823529411765,4,0.0,1.1860096
9596,42929,discount,0e03241e165b4686a2e5e546d499e637,408,7,7,3,1,1,1,1,0,1,0,67,82000.0,1515,0,1,0.2895285714285715,2,0.0,1.8608133
9597,42939,informational,034b962ed61d4da1bb0baaec84cc2e85,408,0,3,0,0,1,1,1,0,0,1,60,74000.0,1461,0,1,0.19624472573839666,1,0.0,2.7548153
9598,42941,discount,ccc74f3977364661869fb65061f4ea0f,408,7,7,3,1,1,1,1,0,1,0,78,52000.0,1665,0,1,0.01801980198019802,1,0.0,1.0023111
9599,42943,bogo,9407a3a0c9114b15b05f7704d0b40ef0,408,10,7,10,0,1,1,1,1,0,0,43,53000.0,1586,1,0,0.008721590909090908,2,0.0,1.0161173
9600,42952,informational,e16a4fd23678466287a2b1dda0545438,408,0,4,0,1,1,1,0,0,0,1,40,81000.0,1496,0,1,0.019072463768115944,3,0.0,2.3982477
9601,42953,bogo,8c2e83342f5447e5b0414c6a3f32d53c,408,10,7,10,0,1,1,1,1,0,0,68,64000.0,1616,1,0,0.01917142857142857,2,2.6,1.048313
9602,42960,discount,c28c139d78c94303a0a993e3731e789f,408,7,7,3,1,1,1,1,0,1,0,68,51000.0,1404,1,0,0.06831428571428573,2,0.0,2.5116746
9603,42963,discount,2096848bba8f49d98344be3fdc433798,408,10,10,2,1,1,1,1,0,1,0,27,47000.0,1740,0,1,0.02187319884726225,2,0.0,-0.2861855
9604,42966,bogo,b6008b910a914fe89ccbd9f05154cdda,408,10,5,10,1,1,1,1,1,0,0,60,51000.0,1446,0,1,0.08314814814814815,2,0.9,2.183395
9605,42973,discount,fa567c0ddb454659a45e923ec08c4d3a,408,7,7,3,1,1,1,1,0,1,0,45,33000.0,1815,0,1,0.019512195121951226,2,0.0,0.24658462
9606,42977,discount,1561efceb87d412c904fd89698118fd5,408,7,7,3,1,1,1,1,0,1,0,70,94000.0,1185,1,0,0.18940579710144928,3,0.0,5.018165
9607,42983,discount,24cfb4077ad847f29a04b1299ebf40f6,408,10,7,2,1,1,1,0,0,1,0,57,73000.0,1542,0,1,0.14604017216642756,3,0.0,1.949947
9608,42995,bogo,020cd0f8047142e18a754303f9337d53,408,5,5,5,1,1,1,1,1,0,0,83,67000.0,1749,1,0,0.328490832157969,1,0.0,4.1442766
9609,42997,discount,f8e1667028a44d4b969a55774352235d,408,7,7,3,1,1,1,1,0,1,0,54,48000.0,479,1,0,0.21533239038189533,1,5.91,5.1348085
9610,43008,bogo,9b65915d051b405dbc7d81464f943f3d,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1500,0,0,0.01905500705218617,1,0.0,-0.034613073
9611,43009,discount,e06ce8ddf1c24f588a96bb269bb2601e,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1572,0,0,0.017968750000000002,1,0.0,0.29364085
9612,43020,discount,4be19dff9783459eaeaa990e7f569897,408,7,7,3,1,1,1,1,0,1,0,72,64000.0,375,0,1,0.1858981612446959,1,16.38,4.0552826
9613,43025,discount,423dcd0eef994564a5eb93b450cd13c5,408,10,10,2,1,1,1,1,0,1,0,46,56000.0,1499,0,1,0.11332853025936596,3,0.0,1.5823827
9614,43026,bogo,f1bb78fd885e4682b68fc63a7b12f40b,408,10,5,10,1,1,1,1,1,0,0,75,76000.0,1533,0,1,0.0637037037037037,2,0.0,0.9558057
9615,43027,discount,3ae61bb2d55341d082bddb6938d494db,408,10,10,2,1,1,1,1,0,1,0,73,63000.0,1115,0,1,0.15778260869565214,3,0.0,2.1834497
9616,43045,bogo,922e38dbc17344eb94c7cd0cd3ae8dcc,408,10,5,10,1,1,1,1,1,0,0,59,58000.0,1400,0,1,0.16874643874643874,2,0.0,3.3598351
9617,43049,informational,f626cb1552414edab2afdbf0c32c8476,408,0,4,0,1,1,1,0,0,0,1,56,83000.0,1483,0,0,0.028733997155049783,2,0.0,0.97229564
9618,43056,bogo,0bfbcb94ca614b198f1786bd29fc9b4b,408,10,7,10,0,1,1,1,1,0,0,47,74000.0,1484,0,1,0.08005714285714287,2,10.76,1.3999912
9619,43065,bogo,3579056d94644a9481e05012b48fe252,408,5,7,5,1,1,1,0,1,0,0,37,62000.0,537,1,0,0.10889999999999997,2,1.91,1.8587593
9620,43066,informational,310c21b205154ec9aa121262cce0d30b,408,0,4,0,1,1,1,0,0,0,1,118,65405.0,1598,0,0,0.025191489361702124,2,0.0,0.20861176
9621,43067,bogo,4149aac56c0b4732b0329762e50772a2,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1810,0,0,0.02528995756718529,1,0.0,0.351058
9622,43069,bogo,ab32ed59e5c14ab8b333db3dadf044aa,408,10,5,10,1,1,1,1,1,0,0,60,35000.0,1786,0,1,0.1619170243204578,2,0.0,1.2023053
9623,43075,informational,2a6a245ac0ea47f9bfec11a176ea1645,408,0,3,0,0,1,1,1,0,0,1,75,63000.0,1571,1,0,0.2086657101865136,3,0.0,3.1958559
9624,43081,discount,b116182f9e4340289333ba742a1d53a1,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1495,0,0,0.03875179340028695,2,0.0,0.46303916
9625,43083,discount,d841103ad25f4103bb3d93989f3dad32,408,7,7,3,1,1,1,1,0,1,0,45,89000.0,1803,1,0,0.03761904761904762,3,20.73,7.2361803
9626,43094,bogo,946eee504439450a8b38ef5009b688c6,408,10,7,10,0,1,1,1,1,0,0,84,112000.0,1509,1,0,0.07334285714285715,2,0.0,2.0765884
9627,43102,bogo,ed13e0d6193242389970af84c517d3f6,408,5,5,5,1,1,1,1,1,0,0,76,60000.0,1576,0,1,0.03346967559943582,1,0.0,0.39526036
9628,43108,discount,f694568bf7d94b74b98a4c824b9c4a13,408,10,7,2,1,1,1,0,0,1,0,77,61000.0,1327,0,1,0.06884615384615385,2,19.51,5.7220497
9629,43130,discount,9ead4386a1c141fcaec06f864132df0c,408,7,7,3,1,1,1,1,0,1,0,47,77000.0,1394,0,1,0.17947666195190945,1,0.0,4.7549553
9630,43137,informational,cda8ba00df9e49c3a3a5d318ee4ce9e0,408,0,4,0,1,1,1,0,0,0,1,118,65405.0,898,0,0,0.0278,3,0.0,0.49334723
9631,43139,bogo,444990e4558e4ff4aca87fae72c04034,408,5,7,5,1,1,1,0,1,0,0,47,62000.0,1695,0,1,0.06793493635077794,1,0.0,0.6717598
9632,43142,discount,61bc0cd091d6413f88bedab9a30ed07e,408,7,7,3,1,1,1,1,0,1,0,71,37000.0,1484,1,0,0.03506364922206506,1,0.0,2.1794538
9633,43145,discount,eefce44ec87640a499c1043a3cf32f31,408,10,7,2,1,1,1,0,0,1,0,73,92000.0,888,0,1,0.4413525179856115,3,0.0,5.1409984
9634,43148,bogo,ea30ebe987f34ecfb1b8561cd51a9d66,408,5,7,5,1,1,1,0,1,0,0,43,89000.0,1736,0,1,0.0393974175035868,2,0.0,1.253304
9635,43154,discount,71dcdf175893482cb9d00762e20939c0,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1585,0,0,0.02560117302052785,4,0.0,0.75282073
9636,43155,discount,e20a018d829b41e5a01e46d71a6dd009,408,7,7,3,1,1,1,1,0,1,0,43,73000.0,1477,1,0,0.07631884057971014,3,0.0,1.734826
9637,43160,discount,d5783bc35544463ea658fec3ba5077df,408,7,7,3,1,1,1,1,0,1,0,41,60000.0,1684,0,1,0.08245588235294117,4,0.0,0.7553462
9638,43173,discount,8be9ebed6d7d4b7b865e8e495e83b83d,408,7,7,3,1,1,1,1,0,1,0,37,68000.0,1095,0,1,0.10044476327116213,2,0.0,2.9356575
9639,43182,bogo,2a0e53dc299749af9cb7aa1f56036ec7,408,5,7,5,1,1,1,0,1,0,0,71,57000.0,1212,0,1,0.2629360465116279,4,0.0,2.746924
9640,43194,informational,a1dcc22a7130456296338d45fec72622,408,0,4,0,1,1,1,0,0,0,1,46,68000.0,173,0,1,0.17911806543385492,2,0.0,1.7076435
9642,43196,discount,ec894ba87ade4d5d8a980e0b51c7fcd0,408,7,7,3,1,1,1,1,0,1,0,38,55000.0,1061,1,0,0.2886918604651163,4,9.21,4.6114755
9643,43198,discount,9fe7598aa80447f281433beb1c2b5a48,408,10,7,2,1,1,1,0,0,1,0,39,36000.0,1678,1,0,0.14054285714285716,2,0.0,1.9383366
9644,43205,discount,fc69570a2ba74e92b1bf03cc30b1c66a,408,10,10,2,1,1,1,1,0,1,0,80,64000.0,1090,0,1,0.10456772334293947,2,3.24,2.9707139
9645,43207,discount,398a7192ff1f4667b7489399788debf3,408,7,7,3,1,1,1,1,0,1,0,67,56000.0,1515,0,1,0.11553041018387555,1,0.0,2.5765212
9646,43209,discount,ce2819ef946145c2a1b2ac36458d5229,408,10,10,2,1,1,1,1,0,1,0,71,89000.0,1482,0,1,0.3165625,1,0.0,4.1719117
9647,43216,bogo,d7f4f015cefd445ab7010094d63b7ee6,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1019,0,0,0.03992877492877493,2,0.0,0.60837
9648,43230,informational,aa1040ba62c84d269de080f3229a4603,408,0,3,0,0,1,1,1,0,0,1,60,88000.0,1521,1,0,0.11464135021097048,1,0.0,2.9283574
9649,43235,discount,cf3bd0d77cdc487fb6a46a636b9e36ab,408,7,7,3,1,1,1,1,0,1,0,42,65000.0,1780,0,1,0.19292786421499286,1,0.0,2.3812265
9650,43239,bogo,b5fb84897743419ca7b14a35e0101d27,408,10,7,10,0,1,1,1,1,0,0,41,59000.0,1819,1,0,0.09148148148148147,2,15.08,1.7780933
9651,43241,bogo,3889324c08c44aaaa40cbd2fe19964db,408,5,7,5,1,1,1,0,1,0,0,71,38000.0,660,0,1,0.03880341880341881,2,0.0,0.42285186
9652,43247,informational,8d64530bed704d2285f1e3abc7057436,408,0,3,0,0,1,1,1,0,0,1,56,34000.0,1079,0,1,0.1840056818181818,2,0.0,2.6703029
9653,43248,discount,69e91f44f04e47c9856b00d77c7736f4,408,10,7,2,1,1,1,0,0,1,0,58,78000.0,1206,0,1,0.2809618104667609,1,0.0,3.961246
9654,43251,discount,e311b9067f484ff8a11bc16c6c234465,408,20,10,5,1,1,0,0,0,1,0,51,45000.0,1431,0,1,0.1461647727272727,1,21.64,3.536969
9655,43260,discount,6224a7eb6b984e218c0c5e8107caf548,408,10,7,2,1,1,1,0,0,1,0,118,65405.0,1512,0,0,0.003026874115983027,1,0.0,0.4818598
9656,43274,bogo,2b821853a0004ab29af8967082663985,408,10,5,10,1,1,1,1,1,0,0,43,53000.0,1339,0,1,0.2855524079320113,2,6.98,4.4449887
9657,43275,discount,5b2b9990e9274efa8332626ef7d0220b,408,10,7,2,1,1,1,0,0,1,0,60,99000.0,1518,0,1,0.2385148514851485,1,0.0,3.1297953
9658,43277,discount,7d73d95883dd470ba1a77593c349b422,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1629,0,0,0.011179039301310045,3,0.0,0.17352825
9659,43279,discount,95f37a4a6f8b4bf6b9f91d62db4457dc,408,7,7,3,1,1,1,1,0,1,0,56,38000.0,20,1,0,0.0656,2,1.77,0.9408216
9660,43283,discount,6afe3125e05245c3afbac4f9a9d8e29c,408,10,10,2,1,1,1,1,0,1,0,53,98000.0,1385,0,1,0.4864841498559078,2,0.0,3.8166935
9661,43285,discount,919ee63437d742729f1f502ae9e619d9,408,10,10,2,1,1,1,1,0,1,0,39,71000.0,1368,0,1,0.23284470246734398,3,0.0,3.5282385
9662,43297,discount,8142c6f808944e7a87a18950c71b18ae,408,7,7,3,1,1,1,1,0,1,0,88,54000.0,1409,1,0,0.2319130434782609,4,10.58,5.4911766
9663,43298,discount,7eef6a95040a49e2aa8863beb943d381,408,7,7,3,1,1,1,1,0,1,0,77,66000.0,1365,1,0,0.7043564356435644,1,0.0,4.772466
9664,43305,bogo,df7179f6d78f479aa034c7f99e5dade7,408,5,5,5,1,1,1,1,1,0,0,52,76000.0,1237,0,1,0.2611789772727273,2,0.0,3.1537461
9665,43306,discount,4b9a3bf77bb64f4ca41e314aa24fc36a,408,10,10,2,1,1,1,1,0,1,0,46,72000.0,1495,1,0,0.2273792093704245,4,0.0,3.4562907
9666,43312,bogo,89a8daaab84d46b9ba605584cbef53eb,408,10,7,10,0,1,1,1,1,0,0,48,60000.0,740,0,1,0.14077793493635074,1,0.0,2.4694748
9667,43315,bogo,027561a162a54d86b6d45af5071c4d27,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1576,0,0,0.013595342066957788,4,0.0,0.039076
9668,43317,discount,ab4bebc50e804ba299d91e796b214c20,408,7,7,3,1,1,1,1,0,1,0,47,56000.0,1447,0,1,0.13086770981507825,2,0.0,3.0987206
9669,43327,bogo,adf921d115964c47b48679b6fdc397ed,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1437,0,0,0.14135401974612133,1,0.52,1.4767653
9670,43338,bogo,27af52d345d4495fa34cf88ae428e768,408,5,5,5,1,1,1,1,1,0,0,61,61000.0,1468,1,0,0.04915820029027576,4,0.0,0.15445161
9671,43339,bogo,839ab35f5a3e4379a76902eac5b10165,408,10,7,10,0,1,1,1,1,0,0,25,30000.0,604,0,1,0.04264957264957265,2,1.15,0.8483269
9672,43341,discount,cbe1a04c53d9467eb6afaf7e96cf8124,408,7,7,3,1,1,1,1,0,1,0,87,72000.0,472,0,1,0.13240287769784173,3,5.07,2.3004794
9673,43344,bogo,6c6fe42e0cf24caea7142531a84d15ca,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1816,0,0,0.01564963503649635,5,0.0,-0.19405365
9674,43346,discount,d2dd721516be463196ab7bcf100fc82b,408,7,7,3,1,1,1,1,0,1,0,67,63000.0,965,1,0,0.1473744619799139,3,0.0,3.6715539
9675,43353,discount,efbae5d984b74b598f1da094d5d223f5,408,7,7,3,1,1,1,1,0,1,0,32,45000.0,1535,0,1,0.027722772277227727,1,0.0,0.80658
9676,43354,discount,6248fb7c3d234f09bd3de7b7c8b83f08,408,7,7,3,1,1,1,1,0,1,0,88,37000.0,1475,0,1,0.10837606837606838,2,3.66,1.9624717
9677,43358,discount,e728ea2be7844d7eb0da24f4e1444c44,408,7,7,3,1,1,1,1,0,1,0,64,73000.0,1567,0,1,0.2507779349363508,1,20.01,4.432325
9678,43365,discount,c23d5e5c1960423fb3e0f73aee396273,408,7,7,3,1,1,1,1,0,1,0,63,34000.0,1722,0,1,0.008175388967468174,1,0.0,0.3687123
