,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,offer_impact,preds
9484,408,5,5,5,1,1,1,1,1,0,0,50,89000.0,1802,0,1,-0.11650217706821482,0.23583394
9485,408,10,10,2,1,1,1,1,0,1,0,71,47000.0,1212,0,1,0.2728177905308464,0.20517668
9486,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1350,0,0,-0.01964080459770115,0.38311276
9487,408,10,10,2,1,1,1,1,0,1,0,22,46000.0,64,0,1,-0.05957081545064378,0.07015613
9488,408,5,7,5,1,1,1,0,1,0,0,60,105000.0,857,0,1,-0.26796322489391794,0.42137447
9489,408,10,10,2,1,1,1,1,0,1,0,49,73000.0,1625,1,0,-0.13238636363636366,0.22884983
9490,408,0,3,0,0,1,1,1,0,0,1,80,70000.0,1445,1,0,7.761476793248946,0.76546645
9491,408,5,5,5,1,1,1,1,1,0,0,67,80000.0,1619,1,0,-0.0909308885754584,0.23599496
9492,408,10,10,2,1,1,1,1,0,1,0,48,33000.0,1687,1,0,-0.038180494905385734,0.050360292
9493,408,10,5,10,1,1,1,1,1,0,0,46,34000.0,1366,0,1,-0.12080394922425952,0.29410428
9494,408,7,7,3,1,1,1,1,0,1,0,60,84000.0,1516,0,1,3.3379349363507784,0.20352972
9495,408,0,3,0,0,1,1,1,0,0,1,54,45000.0,162,0,1,-0.04821378340365673,0.41626424
9496,408,10,10,2,1,1,1,1,0,1,0,59,96000.0,1472,1,0,-0.4831902718168812,0.2614581
9497,408,7,7,3,1,1,1,1,0,1,0,62,79000.0,1452,1,0,-0.3257703488372093,0.3975169
9498,408,20,10,5,1,1,0,0,0,1,0,71,88000.0,1422,1,0,-0.3327312138728324,0.40813616
9499,408,10,7,10,0,1,1,1,1,0,0,49,60000.0,1758,1,0,-0.1494059405940594,0.34109592
9500,408,0,3,0,0,1,1,1,0,0,1,41,73000.0,1519,1,0,-0.019465541490857947,0.763276
9501,408,10,7,10,0,1,1,1,1,0,0,54,71000.0,1620,1,0,-0.05494285714285715,0.36358675
9502,408,10,7,10,0,1,1,1,1,0,0,70,67000.0,1482,0,1,-0.020703012912482062,0.333873
9503,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,847,0,0,-0.021861777150916785,0.1900228
9504,408,7,7,3,1,1,1,1,0,1,0,40,75000.0,1057,1,0,-0.167991452991453,0.61435264
9505,408,10,5,10,1,1,1,1,1,0,0,82,49000.0,988,1,0,2.6389647390691118,0.40111884
9506,408,0,3,0,0,1,1,1,0,0,1,32,43000.0,402,0,1,-0.08420679886685553,0.49236473
9507,408,7,7,3,1,1,1,1,0,1,0,66,83000.0,1680,1,0,-0.1781726618705036,0.23774615
9508,408,10,7,2,1,1,1,0,0,1,0,50,41000.0,288,0,1,-0.10893830703012912,0.05713904
9509,408,10,10,2,1,1,1,1,0,1,0,47,68000.0,736,1,0,-0.211962481962482,0.3453207
9510,408,0,4,0,1,1,1,0,0,0,1,21,32000.0,1313,0,1,-0.11648648648648645,0.41535166
9511,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1795,0,0,-0.02130681818181818,-0.0368914
9512,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1501,0,0,-0.00035919540229885046,0.014055371
9513,408,10,10,2,1,1,1,1,0,1,0,53,68000.0,1681,0,1,-0.1863929618768328,0.09411979
9514,408,10,10,2,1,1,1,1,0,1,0,41,94000.0,770,1,0,-0.13920454545454544,0.5025217
9515,408,10,5,10,1,1,1,1,1,0,0,60,31000.0,283,0,1,-0.07339915373765868,0.019067794
9516,408,5,5,5,1,1,1,1,1,0,0,46,53000.0,1476,0,1,-0.017954866008462626,0.2077457
9517,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,874,0,0,-0.035289139633286316,0.19016111
9518,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1701,0,0,-0.0007977207977207978,0.009652168
9519,408,10,7,2,1,1,1,0,0,1,0,30,42000.0,1186,1,0,-0.2001414427157001,0.38812432
9520,408,10,7,10,0,1,1,1,1,0,0,78,64000.0,407,0,1,-0.043437057991513435,0.2332314
9521,408,10,7,10,0,1,1,1,1,0,0,49,36000.0,1487,0,1,1.3093857142857144,0.25454837
9522,408,7,7,3,1,1,1,1,0,1,0,45,48000.0,1757,1,0,-0.015428571428571429,0.10687488
9523,408,10,10,2,1,1,1,1,0,1,0,74,33000.0,1480,0,1,-0.4708959537572254,0.026279867
9524,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,741,0,0,-0.031331403762662816,0.18984067
9525,408,10,5,10,1,1,1,1,1,0,0,71,69000.0,1749,0,1,-0.028945868945868945,0.1618534
9526,408,0,4,0,1,1,1,0,0,0,1,63,55000.0,1774,1,0,-0.1472676056338028,0.26203996
9527,408,5,5,5,1,1,1,1,1,0,0,67,86000.0,1814,1,0,-0.09538787023977432,0.2489267
9528,408,7,7,3,1,1,1,1,0,1,0,59,70000.0,1563,1,0,-0.05494318181818182,0.23711601
9529,408,7,7,3,1,1,1,1,0,1,0,53,53000.0,1477,1,0,-0.043882521489971335,0.20331872
9530,408,20,10,5,1,1,0,0,0,1,0,80,76000.0,473,0,1,-0.26686079545454544,0.12435791
9531,408,5,5,5,1,1,1,1,1,0,0,77,59000.0,766,1,0,-0.3389239598278336,0.33835822
9532,408,10,10,2,1,1,1,1,0,1,0,91,69000.0,1817,0,1,-0.015767045454545454,0.047059238
9533,408,10,5,10,1,1,1,1,1,0,0,20,63000.0,1369,0,1,-0.08526988636363636,0.43340406
9534,408,7,7,3,1,1,1,1,0,1,0,57,78000.0,1297,1,0,1.7815417256011314,0.47833642
9535,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1181,0,0,-0.03985611510791367,0.25281724
9536,408,10,5,10,1,1,1,1,1,0,0,56,79000.0,1675,0,1,-0.09053237410071943,0.19058314
9537,408,10,7,10,0,1,1,1,1,0,0,71,73000.0,1555,0,1,-0.04234794908062234,0.32802793
9538,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1530,0,0,-0.03794034090909091,0.016458303
9539,408,5,7,5,1,1,1,0,1,0,0,68,80000.0,1574,1,0,-0.10717948717948718,0.23967105
9540,408,10,10,2,1,1,1,1,0,1,0,89,52000.0,1015,0,1,-0.4072334293948128,0.29657358
9541,408,10,5,10,1,1,1,1,1,0,0,76,69000.0,1786,0,1,-0.06828776978417267,0.16685086
9542,408,10,7,2,1,1,1,0,0,1,0,49,64000.0,942,0,1,-0.29531024531024536,0.33736685
9543,408,0,3,0,0,1,1,1,0,0,1,23,31000.0,1633,0,1,-0.009556509298998568,0.49712935
9544,408,10,7,2,1,1,1,0,0,1,0,60,87000.0,90,1,0,-0.2055028735632184,0.21071789
9545,408,10,5,10,1,1,1,1,1,0,0,20,40000.0,1076,0,1,-0.07037037037037037,0.3363309
9546,408,10,5,10,1,1,1,1,1,0,0,61,37000.0,1695,1,0,-0.016175637393767706,0.058312565
9547,408,20,10,5,1,1,0,0,0,1,0,48,63000.0,1615,1,0,-0.06679355783308932,0.15285176
9548,408,10,10,2,1,1,1,1,0,1,0,44,37000.0,1523,0,1,1.3625217391304347,0.026990741
9549,408,5,7,5,1,1,1,0,1,0,0,40,65000.0,1127,0,1,-0.1515857142857143,0.5113509
9550,408,7,7,3,1,1,1,1,0,1,0,57,42000.0,1605,0,1,-0.03643564356435644,0.02440074
9551,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1402,0,0,-0.026065340909090903,0.20238194
9552,408,7,7,3,1,1,1,1,0,1,0,51,86000.0,1108,1,0,-0.17557284299858555,0.5044433
9553,408,0,4,0,1,1,1,0,0,0,1,80,60000.0,1620,1,0,-0.08381690140845069,0.258425
9554,408,7,7,3,1,1,1,1,0,1,0,64,111000.0,1405,0,1,2.639278642149929,0.5316077
9555,408,10,10,2,1,1,1,1,0,1,0,90,99000.0,1443,1,0,-0.5186944045911047,0.28512722
9556,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1414,0,0,-0.019912023460410558,0.3830555
9557,408,10,10,2,1,1,1,1,0,1,0,78,74000.0,1268,0,1,-0.2597017045454545,0.37175357
9558,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1781,0,0,1.1043500717360115,0.0256508
9559,408,7,7,3,1,1,1,1,0,1,0,50,63000.0,1783,1,0,-0.05319999999999999,0.2084684
9560,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1129,0,0,-0.02039301310043668,0.20233896
9561,408,10,7,2,1,1,1,0,0,1,0,74,82000.0,1138,1,0,-0.25344729344729344,0.46798414
9562,408,10,7,2,1,1,1,0,0,1,0,75,66000.0,1042,1,0,-0.2192786421499293,0.4269111
9563,408,7,7,3,1,1,1,1,0,1,0,32,72000.0,1807,1,0,-0.02186704384724187,0.32847887
9564,408,10,7,2,1,1,1,0,0,1,0,59,85000.0,853,0,1,-0.6112278106508876,0.363981
9565,408,0,3,0,0,1,1,1,0,0,1,75,86000.0,1478,1,0,5.961902697495184,0.6991954
9566,408,10,7,10,0,1,1,1,1,0,0,27,34000.0,1310,1,0,2.583719943422913,0.5130138
9567,408,10,5,10,1,1,1,1,1,0,0,57,34000.0,1562,0,1,-0.029351198871650205,0.022855282
9568,408,0,4,0,1,1,1,0,0,0,1,42,64000.0,1751,0,1,-0.0508450704225352,0.25172174
9569,408,10,10,2,1,1,1,1,0,1,0,56,79000.0,1250,1,0,-0.12522111269614836,0.40747446
9570,408,7,7,3,1,1,1,1,0,1,0,50,90000.0,1376,0,1,4.8816124469589806,0.4693631
9571,408,10,7,2,1,1,1,0,0,1,0,75,85000.0,1065,0,1,1.9693355481727572,0.41985753
9572,408,5,7,5,1,1,1,0,1,0,0,52,96000.0,1157,1,0,-0.23437861271676294,0.50880414
9573,408,10,10,2,1,1,1,1,0,1,0,67,41000.0,1718,0,1,-0.03431818181818182,-0.027529478
9574,408,10,7,2,1,1,1,0,0,1,0,118,65405.0,1803,0,0,-0.0017256011315417256,0.010442853
9575,408,10,7,2,1,1,1,0,0,1,0,34,37000.0,1718,0,1,-0.1209,0.104506105
9576,408,5,5,5,1,1,1,1,1,0,0,58,83000.0,1500,0,1,-0.11740479548660085,0.19057238
9577,408,10,7,2,1,1,1,0,0,1,0,51,80000.0,1519,0,0,-0.1125,0.23124436
9578,408,7,7,3,1,1,1,1,0,1,0,82,73000.0,856,0,1,-0.3764356435643565,0.37414002
9579,408,20,10,5,1,1,0,0,0,1,0,88,52000.0,1521,0,1,-0.02748917748917749,0.057747543
9580,408,7,7,3,1,1,1,1,0,1,0,42,71000.0,1618,1,0,-0.09559712230215826,0.27471507
9581,408,5,7,5,1,1,1,0,1,0,0,59,85000.0,1821,1,0,-0.07315417256011315,0.2543839
9582,408,0,3,0,0,1,1,1,0,0,1,64,49000.0,135,0,1,-0.04803094233473981,0.46679965
9583,408,20,10,5,1,1,0,0,0,1,0,82,76000.0,1546,0,1,-0.19004304160688668,0.13786355
9584,408,10,10,2,1,1,1,1,0,1,0,48,45000.0,1792,0,1,-0.006917613636363637,0.00999099
9585,408,0,3,0,0,1,1,1,0,0,1,41,74000.0,1717,0,1,-0.3227982954545455,0.7429799
9586,408,7,7,3,1,1,1,1,0,1,0,27,36000.0,1452,0,1,-0.054714285714285715,0.27679542
9587,408,7,7,3,1,1,1,1,0,1,0,43,79000.0,106,0,1,-0.2062942008486563,0.21609262
9588,408,0,4,0,1,1,1,0,0,0,1,63,57000.0,808,1,0,-0.1229014084507042,0.38936895
9589,408,10,7,10,0,1,1,1,1,0,0,48,85000.0,906,1,0,-0.4819142857142858,0.5661091
9590,408,0,3,0,0,1,1,1,0,0,1,50,110000.0,1701,0,1,-0.14990154711673698,0.72267133
9591,408,0,3,0,0,1,1,1,0,0,1,79,61000.0,795,1,0,-0.04935302390998594,0.6804137
9592,408,10,7,10,0,1,1,1,1,0,0,37,70000.0,1329,0,1,-0.04776520509193777,0.67228544
9593,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1347,0,0,-0.027209985315712188,0.20214364
9594,408,10,10,2,1,1,1,1,0,1,0,57,59000.0,1038,1,0,-0.18111436950146628,0.3378771
9595,408,7,7,3,1,1,1,1,0,1,0,94,80000.0,1773,0,1,-0.11683823529411765,0.10431573
9596,408,7,7,3,1,1,1,1,0,1,0,67,82000.0,1515,0,1,-0.2895285714285715,0.19842571
9597,408,0,3,0,0,1,1,1,0,0,1,60,74000.0,1461,0,1,-0.19624472573839666,0.6544045
9598,408,7,7,3,1,1,1,1,0,1,0,78,52000.0,1665,0,1,-0.01801980198019802,0.10856098
9599,408,10,7,10,0,1,1,1,1,0,0,43,53000.0,1586,1,0,-0.008721590909090908,0.3287139
9600,408,0,4,0,1,1,1,0,0,0,1,40,81000.0,1496,0,1,-0.019072463768115944,0.42046487
9601,408,10,7,10,0,1,1,1,1,0,0,68,64000.0,1616,1,0,0.3522571428571429,0.28621453
9602,408,7,7,3,1,1,1,1,0,1,0,68,51000.0,1404,1,0,-0.06831428571428573,0.38107064
9603,408,10,10,2,1,1,1,1,0,1,0,27,47000.0,1740,0,1,-0.02187319884726225,0.06513843
9604,408,10,5,10,1,1,1,1,1,0,0,60,51000.0,1446,0,1,0.09685185185185184,0.2614143
9605,408,7,7,3,1,1,1,1,0,1,0,45,33000.0,1815,0,1,-0.019512195121951226,0.071734935
9606,408,7,7,3,1,1,1,1,0,1,0,70,94000.0,1185,1,0,-0.18940579710144928,0.47776577
9607,408,10,7,2,1,1,1,0,0,1,0,57,73000.0,1542,0,1,-0.14604017216642756,0.19099346
9608,408,5,5,5,1,1,1,1,1,0,0,83,67000.0,1749,1,0,-0.328490832157969,0.19839156
9609,408,7,7,3,1,1,1,1,0,1,0,54,48000.0,479,1,0,0.628953323903819,0.07214728
9610,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1500,0,0,-0.01905500705218617,0.015378833
9611,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1572,0,0,-0.017968750000000002,-0.037613213
9612,408,7,7,3,1,1,1,1,0,1,0,72,64000.0,375,0,1,2.1541018387553037,0.12347689
9613,408,10,10,2,1,1,1,1,0,1,0,46,56000.0,1499,0,1,-0.11332853025936596,0.11239365
9614,408,10,5,10,1,1,1,1,1,0,0,75,76000.0,1533,0,1,-0.0637037037037037,0.19049445
9615,408,10,10,2,1,1,1,1,0,1,0,73,63000.0,1115,0,1,-0.15778260869565214,0.30093315
9616,408,10,5,10,1,1,1,1,1,0,0,59,58000.0,1400,0,1,-0.16874643874643874,0.364242
9617,408,0,4,0,1,1,1,0,0,0,1,56,83000.0,1483,0,0,-0.028733997155049783,0.33097997
9618,408,10,7,10,0,1,1,1,1,0,0,47,74000.0,1484,0,1,1.4570857142857143,0.4357779
9619,408,5,7,5,1,1,1,0,1,0,0,37,62000.0,537,1,0,0.16395714285714288,0.2909068
9620,408,0,4,0,1,1,1,0,0,0,1,118,65405.0,1598,0,0,-0.025191489361702124,0.10492742
9621,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1810,0,0,-0.02528995756718529,0.18142042
9622,408,10,5,10,1,1,1,1,1,0,0,60,35000.0,1786,0,1,-0.1619170243204578,0.025161266
9623,408,0,3,0,0,1,1,1,0,0,1,75,63000.0,1571,1,0,-0.2086657101865136,0.5564168
9624,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1495,0,0,-0.03875179340028695,-0.03616762
9625,408,7,7,3,1,1,1,1,0,1,0,45,89000.0,1803,1,0,2.923809523809524,0.2913577
9626,408,10,7,10,0,1,1,1,1,0,0,84,112000.0,1509,1,0,-0.07334285714285715,0.58098274
9627,408,5,5,5,1,1,1,1,1,0,0,76,60000.0,1576,0,1,-0.03346967559943582,0.11206257
9628,408,10,7,2,1,1,1,0,0,1,0,77,61000.0,1327,0,1,2.718296703296704,0.3509584
9629,408,7,7,3,1,1,1,1,0,1,0,47,77000.0,1394,0,1,-0.17947666195190945,0.4655239
9630,408,0,4,0,1,1,1,0,0,0,1,118,65405.0,898,0,0,-0.0278,0.26184744
9631,408,5,7,5,1,1,1,0,1,0,0,47,62000.0,1695,0,1,-0.06793493635077794,0.17029214
9632,408,7,7,3,1,1,1,1,0,1,0,71,37000.0,1484,1,0,-0.03506364922206506,0.11043182
9633,408,10,7,2,1,1,1,0,0,1,0,73,92000.0,888,0,1,-0.4413525179856115,0.36402947
9634,408,5,7,5,1,1,1,0,1,0,0,43,89000.0,1736,0,1,-0.0393974175035868,0.2303805
9635,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1585,0,0,-0.02560117302052785,-0.03741741
9636,408,7,7,3,1,1,1,1,0,1,0,43,73000.0,1477,1,0,-0.07631884057971014,0.33093858
9637,408,7,7,3,1,1,1,1,0,1,0,41,60000.0,1684,0,1,-0.08245588235294117,0.29090282
9638,408,7,7,3,1,1,1,1,0,1,0,37,68000.0,1095,0,1,-0.10044476327116213,0.5324663
9639,408,5,7,5,1,1,1,0,1,0,0,71,57000.0,1212,0,1,-0.2629360465116279,0.36347103
9640,408,0,4,0,1,1,1,0,0,0,1,46,68000.0,173,0,1,-0.17911806543385492,0.27757996
9641,408,5,7,5,1,1,1,0,1,0,0,55,98000.0,1548,1,0,4.74016973125884,0.29328126
9642,408,7,7,3,1,1,1,1,0,1,0,38,55000.0,1061,1,0,1.0270224252491695,0.5513611
9643,408,10,7,2,1,1,1,0,0,1,0,39,36000.0,1678,1,0,-0.14054285714285716,0.21829674
9644,408,10,10,2,1,1,1,1,0,1,0,80,64000.0,1090,0,1,0.21943227665706053,0.28577486
9645,408,7,7,3,1,1,1,1,0,1,0,67,56000.0,1515,0,1,-0.11553041018387555,0.12109402
9646,408,10,10,2,1,1,1,1,0,1,0,71,89000.0,1482,0,1,-0.3165625,0.19762394
9647,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1019,0,0,-0.03992877492877493,0.2527092
9648,408,0,3,0,0,1,1,1,0,0,1,60,88000.0,1521,1,0,-0.11464135021097048,0.6521267
9649,408,7,7,3,1,1,1,1,0,1,0,42,65000.0,1780,0,1,-0.19292786421499286,0.1663517
9650,408,10,7,10,0,1,1,1,1,0,0,41,59000.0,1819,1,0,2.062804232804233,0.4825674
9651,408,5,7,5,1,1,1,0,1,0,0,71,38000.0,660,0,1,-0.03880341880341881,0.0093714595
9652,408,0,3,0,0,1,1,1,0,0,1,56,34000.0,1079,0,1,-0.1840056818181818,0.65754634
9653,408,10,7,2,1,1,1,0,0,1,0,58,78000.0,1206,0,1,-0.2809618104667609,0.42581746
9654,408,20,10,5,1,1,0,0,0,1,0,51,45000.0,1431,0,1,2.017835227272728,0.20132929
9655,408,10,7,2,1,1,1,0,0,1,0,118,65405.0,1512,0,0,-0.003026874115983027,0.004144937
9656,408,10,5,10,1,1,1,1,1,0,0,43,53000.0,1339,0,1,1.1104475920679888,0.39239457
9657,408,10,7,2,1,1,1,0,0,1,0,60,99000.0,1518,0,1,-0.2385148514851485,0.22455576
9658,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1629,0,0,-0.011179039301310045,-0.038772523
9659,408,7,7,3,1,1,1,1,0,1,0,56,38000.0,20,1,0,0.18725714285714284,0.058461875
9660,408,10,10,2,1,1,1,1,0,1,0,53,98000.0,1385,0,1,-0.4864841498559078,0.41777796
9661,408,10,10,2,1,1,1,1,0,1,0,39,71000.0,1368,0,1,-0.23284470246734398,0.5220937
9662,408,7,7,3,1,1,1,1,0,1,0,88,54000.0,1409,1,0,1.2795155279503103,0.399449
9663,408,7,7,3,1,1,1,1,0,1,0,77,66000.0,1365,1,0,-0.7043564356435644,0.4374414
9664,408,5,5,5,1,1,1,1,1,0,0,52,76000.0,1237,0,1,-0.2611789772727273,0.46372825
9665,408,10,10,2,1,1,1,1,0,1,0,46,72000.0,1495,1,0,-0.2273792093704245,0.21835572
9666,408,10,7,10,0,1,1,1,1,0,0,48,60000.0,740,0,1,-0.14077793493635074,0.45960113
9667,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1576,0,0,-0.013595342066957788,0.01498124
9668,408,7,7,3,1,1,1,1,0,1,0,47,56000.0,1447,0,1,-0.13086770981507825,0.3207978
9669,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1437,0,0,-0.03735401974612132,0.18157822
9670,408,5,5,5,1,1,1,1,1,0,0,61,61000.0,1468,1,0,-0.04915820029027576,0.23370063
9671,408,10,7,10,0,1,1,1,1,0,0,25,30000.0,604,0,1,0.12163614163614166,0.23106137
9672,408,7,7,3,1,1,1,1,0,1,0,87,72000.0,472,0,1,0.5918828365878726,0.1628026
9673,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1816,0,0,-0.01564963503649635,0.023802698
9674,408,7,7,3,1,1,1,1,0,1,0,67,63000.0,965,1,0,-0.1473744619799139,0.33537984
9675,408,7,7,3,1,1,1,1,0,1,0,32,45000.0,1535,0,1,-0.027722772277227727,0.113364816
9676,408,7,7,3,1,1,1,1,0,1,0,88,37000.0,1475,0,1,0.4144810744810745,0.07891172
9677,408,7,7,3,1,1,1,1,0,1,0,64,73000.0,1567,0,1,2.607793493635078,0.20447657
9678,408,7,7,3,1,1,1,1,0,1,0,63,34000.0,1722,0,1,-0.008175388967468174,0.018381298
9679,408,10,7,10,0,1,1,1,1,0,0,24,46000.0,1806,1,0,-0.10103253182461104,0.29838097
9680,408,10,7,10,0,1,1,1,1,0,0,88,33000.0,1604,0,1,-0.023479490806223486,0.16148287
9681,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1572,0,0,-0.013121387283236995,0.01429072
9682,408,20,10,5,1,1,0,0,0,1,0,46,55000.0,735,0,1,-0.3748579545454545,0.28779954
9683,408,5,5,5,1,1,1,1,1,0,0,39,85000.0,1596,0,1,-0.2285243553008597,0.357173
9684,408,7,7,3,1,1,1,1,0,1,0,67,68000.0,586,0,1,0.1935926449787836,0.120215714
9685,408,10,10,2,1,1,1,1,0,1,0,40,49000.0,1733,1,0,-0.22565340909090906,0.2760236
9686,408,5,5,5,1,1,1,1,1,0,0,18,47000.0,1701,0,1,-0.030954415954415955,0.11349425
9687,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1713,0,0,-0.0008857142857142859,0.15508568
9688,408,7,7,3,1,1,1,1,0,1,0,41,80000.0,1589,1,0,-0.06718528995756719,0.3976906
9689,408,7,7,3,1,1,1,1,0,1,0,78,70000.0,217,0,1,0.4398585572842999,0.16320124
9690,408,10,7,10,0,1,1,1,1,0,0,21,70000.0,927,1,0,5.496200873362445,0.6132316
9691,408,5,7,5,1,1,1,0,1,0,0,47,93000.0,1636,1,0,3.5784719054530374,0.28594178
9692,408,5,5,5,1,1,1,1,1,0,0,85,75000.0,1065,0,1,0.42662215909090906,0.39878234
9693,408,10,10,2,1,1,1,1,0,1,0,40,67000.0,304,0,1,-0.2026542324246772,0.23613325
9694,408,5,7,5,1,1,1,0,1,0,0,59,50000.0,1552,0,1,1.2087640910022546,0.13123104
9695,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1480,0,0,-0.0055895196506550214,0.06899491
9696,408,10,7,2,1,1,1,0,0,1,0,118,65405.0,915,0,0,-0.04221428571428571,0.18682986
9697,408,10,5,10,1,1,1,1,1,0,0,70,71000.0,165,0,1,-0.11520743919885552,0.16185457
9698,408,10,10,2,1,1,1,1,0,1,0,54,70000.0,776,0,1,1.9629942363112391,0.32748264
9699,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1739,0,0,-0.002397743300423132,0.0150028765
9700,408,5,5,5,1,1,1,1,1,0,0,21,48000.0,979,0,1,-0.1901692524682652,0.31058437
9701,408,5,5,5,1,1,1,1,1,0,0,43,77000.0,1533,1,0,6.234133903133903,0.29064128
9702,408,7,7,3,1,1,1,1,0,1,0,30,68000.0,1598,0,1,-0.01627840909090909,0.2336756
9703,408,10,10,2,1,1,1,1,0,1,0,83,61000.0,208,0,1,-0.15606628242074927,0.06848541
9704,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,509,0,0,-0.02760401721664276,-0.024571002
9705,408,10,10,2,1,1,1,1,0,1,0,62,56000.0,774,0,1,-0.18276564774381365,0.24401197
9706,408,5,7,5,1,1,1,0,1,0,0,70,56000.0,970,1,0,-0.17903133903133905,0.34031743
9707,408,10,7,10,0,1,1,1,1,0,0,74,70000.0,1240,0,1,2.289882328654005,0.5590093
9708,408,10,7,2,1,1,1,0,0,1,0,36,67000.0,1412,0,1,1.2192999592999592,0.5371653
9709,408,10,10,2,1,1,1,1,0,1,0,41,83000.0,1739,0,1,-0.1951506456241033,0.30436635
9710,408,5,5,5,1,1,1,1,1,0,0,61,70000.0,33,0,1,-0.12988555078683836,0.15382591
9711,408,10,10,2,1,1,1,1,0,1,0,30,48000.0,1728,0,1,-0.15597982708933714,0.06724501
9712,408,0,3,0,0,1,1,1,0,0,1,68,37000.0,1524,1,0,-0.011926863572433194,0.45352167
9713,408,0,3,0,0,1,1,1,0,0,1,35,50000.0,1714,1,0,-0.08359773371104816,0.6104009
9714,408,7,7,3,1,1,1,1,0,1,0,61,113000.0,1195,1,0,-0.16022630834512022,0.6716708
9715,408,10,10,2,1,1,1,1,0,1,0,67,103000.0,1273,1,0,1.799815340909091,0.47406316
9716,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1645,0,0,-0.00425925925925926,0.01535964
9717,408,10,5,10,1,1,1,1,1,0,0,59,78000.0,1475,0,1,-0.28141043723554304,0.26042527
9718,408,7,7,3,1,1,1,1,0,1,0,76,71000.0,1000,1,0,-0.16578571428571431,0.4798273
9719,408,7,7,3,1,1,1,1,0,1,0,67,110000.0,1337,1,0,-0.14486562942008485,0.5525941
9720,408,5,5,5,1,1,1,1,1,0,0,36,46000.0,1554,0,1,-0.01605077574047955,0.17880672
9721,408,0,4,0,1,1,1,0,0,0,1,54,120000.0,1151,1,0,-0.32835211267605635,0.7397759
9722,408,10,10,2,1,1,1,1,0,1,0,36,91000.0,1806,0,1,-0.16521167883211682,0.32171956
9723,408,10,5,10,1,1,1,1,1,0,0,60,58000.0,1673,1,0,-0.1463529411764706,0.17057818
9724,408,10,7,2,1,1,1,0,0,1,0,65,58000.0,927,0,1,-0.25376093294460644,0.29372752
9725,408,7,7,3,1,1,1,1,0,1,0,50,76000.0,1530,0,1,0.9186428571428572,0.24188858
9726,408,7,7,3,1,1,1,1,0,1,0,54,85000.0,1112,0,1,-0.3843615494978479,0.43771017
9727,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1742,0,0,-0.007256011315417256,0.013775498
9728,408,5,7,5,1,1,1,0,1,0,0,45,57000.0,1539,0,1,-0.05155270655270655,0.1701558
9729,408,7,7,3,1,1,1,1,0,1,0,52,46000.0,1765,0,1,-0.014992826398852225,0.04914671
9730,408,10,10,2,1,1,1,1,0,1,0,28,62000.0,670,0,1,0.18367189728958636,0.14588499
9731,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1703,0,0,-0.0021857142857142856,0.16165009
9732,408,10,7,2,1,1,1,0,0,1,0,64,107000.0,1608,0,1,-0.16799151343705804,0.24106494
9733,408,10,7,2,1,1,1,0,0,1,0,69,92000.0,1332,1,0,2.5516528239202656,0.4636968
9734,408,0,3,0,0,1,1,1,0,0,1,72,64000.0,1814,0,1,-0.0948090523338048,0.5525533
9735,408,10,7,10,0,1,1,1,1,0,0,56,53000.0,1678,1,0,-0.12779349363507778,0.29883146
9736,408,10,7,2,1,1,1,0,0,1,0,69,114000.0,1457,1,0,-0.38304101838755306,0.6066796
9737,408,10,5,10,1,1,1,1,1,0,0,47,54000.0,1058,1,0,-0.22525568181818184,0.43969205
9738,408,5,7,5,1,1,1,0,1,0,0,52,54000.0,1611,0,1,-0.020645624103299856,0.1515525
